# THE BY-NAME CLAIM CENSUS -- clause 3 of S5's exit gate, built by slice S6 2026-08-27.
#
# WHAT IT IS FOR, in the exit gate's own words: "so a mechanism that quietly loses its
# claim in translation is visible as a MISSING ROW rather than as a smaller number."
# The Python biosphere suite is deleted by this slice's successor; this file is the record
# of what each of its claims became, one row per test FUNCTION, and it outlives its input.
#
# HOW IT WAS BUILT -- extracted, not read. Both rosters come from disk (455 `def test_*`
# across S5's twenty files; every `#[test] fn` AND every `gate <name> {` in the eleven
# biosphere surfaces). Dispositions come, in priority order, from: an S6 override list
# (evidence `S6`, and only where this slice measurably falsified an earlier one); the
# REFERENCE'S OWN docstrings, where a Rust test names the Python test it mirrors (evidence
# `docstring`); the plan's authored disposition tables (evidence: the section that wrote
# them); and rules written by S6 for the remainder (evidence `S6`). A Python test matched
# by none of the four is a hard error in the generator, which is what makes this an
# expansion rather than a transcription -- a coverage table built by READING cannot see
# its own omissions, and this repo has been bitten by that twice.
#
# THE DENOMINATOR, decided once and stated here. `science.rs`, `flows.rs`, `params.rs` and
# `system.rs` are the four surfaces S5 landed on: every test in them must be CLAIMED, by a
# `P` row that names it or by an `A` row that declares it. The other seven surfaces are
# claimable but not required, because they descend from Python files outside S5's twenty.
#
# WHAT AN `A` ROW MEANS: a Rust test no Python claim maps to. `outside-the-20` is derived
# from the test's own doc block, or from the plan's port-coverage table where a whole
# surface descends from one file. `no-ancestor-named` is a claim the reference makes that
# the Python biosphere suite never made -- additional coverage, not a translation.
#
# ⚠ THIS FILE IS A FORCING FUNCTION AND THAT COSTS SOMETHING. `claim_census.rs` pins the
# row counts and the `open`+`S6` count as literals, so a new biosphere test reddens the
# census until it is declared here. That is the point, not friction to be removed: the
# same shape `param_files`/`the_census_matches_the_directory_on_disk` already uses.
#
# P<TAB>python_file<TAB>python_test<TAB>disposition<TAB>evidence<TAB>successors
# A<TAB>rust_file<TAB>rust_test<TAB>tag<TAB>ancestors
#
# DISPOSITIONS
#   ported          a Rust test carries the claim
#   owned           pre-existing Rust coverage, from the Phase-7 port or an earlier slice
#   folded          subsumed by a different and usually stronger mechanism
#   compiler        enforced by the type system or by `include_str!`, harder than a test
#   engine          enforced by the engine itself (`assert_conserved` runs every step)
#   boundary        owned one layer down, at the param-file boundary crate: its schema
#                   check, its exact-string unit guard, its required `{value, unit, source}`
#   decided-out     no successor, by a RECORDED port decision (science.rs's module header)
#   no-subject      the subject was never built here: design records, refused branches,
#                   and constructions that exist only inside the Python test file
#   retired-subject the subject existed in the reference and was DELETED
#   python-only     the subject is the Python tree itself; it dies with it
#   open            no successor and no decision -- a gap, carried forward
P	test_canopy.py	test_canopy_diagnostic_composes	ported	S6	canopy_assimilation_is_the_hand_composed_daily_flux
P	test_canopy.py	test_convert_identity	python-only	S6	-
P	test_canopy.py	test_convert_compatible_unit	python-only	S6	-
P	test_canopy.py	test_convert_rejects_incompatible_or_unparseable	python-only	S6	-
P	test_canopy.py	test_canopy_params_file_exists	compiler	S6	-
P	test_canopy.py	test_load_canopy_params_folds_sla_to_per_mol_c	owned	S6	every_value_matches_the_generated_table
P	test_canopy.py	test_canopy_loader_round_trips_a_valid_file	folded	S6	loads_all_groups_and_the_partition_table
P	test_canopy.py	test_canopy_loader_converts_a_non_canonical_sla_unit	python-only	S6	-
P	test_canopy.py	test_canopy_loader_rejects_a_dimensionally_wrong_sla	boundary	S6	-
P	test_canopy.py	test_canopy_loader_rejects_a_non_positive_sla	ported	S6	the_three_seamless_loaders_bounds_are_each_rejected_at_their_own_shape
P	test_canopy.py	test_canopy_loader_rejects_a_bad_carbon_fraction	ported	S6	the_three_seamless_loaders_bounds_are_each_rejected_at_their_own_shape
P	test_canopy.py	test_canopy_loader_rejects_a_non_positive_extinction_coef	ported	S6	the_three_seamless_loaders_bounds_are_each_rejected_at_their_own_shape
P	test_canopy.py	test_canopy_loader_rejects_an_unknown_field	boundary	S6	-
P	test_canopy.py	test_canopy_loader_rejects_a_missing_field	boundary	S6	-
P	test_canopy.py	test_canopy_loader_rejects_a_param_missing_its_source	boundary	S6	-
P	test_gas_exchange.py	test_allocation_releases_o2_equal_to_carbon_fixed	ported	docstring	allocation_releases_one_oxygen_per_carbon_fixed_across_all_four_organs
P	test_gas_exchange.py	test_allocation_balances_carbon_and_oxygen	ported	docstring	every_gas_flow_balances_carbon_and_oxygen_leg_by_leg
P	test_gas_exchange.py	test_allocation_storage_carbon_releases_o2_too	ported	docstring	allocation_releases_one_oxygen_per_carbon_fixed_across_all_four_organs
P	test_gas_exchange.py	test_allocation_open_field_has_no_o2_leg	ported	docstring	allocation_in_the_open_field_emits_no_oxygen_leg
P	test_gas_exchange.py	test_maintenance_closed_burns_biomass_to_co2_consuming_o2	ported	docstring	sealed_maintenance_burns_organs_to_co2_and_consumes_oxygen_one_for_one
P	test_gas_exchange.py	test_maintenance_closed_balances_carbon_and_oxygen	ported	docstring	every_gas_flow_balances_carbon_and_oxygen_leg_by_leg
P	test_gas_exchange.py	test_maintenance_closed_partial_deficit_balances	ported	docstring	sealed_maintenance_burns_only_the_shortfall_on_a_partial_deficit_day
P	test_gas_exchange.py	test_maintenance_closed_surplus_day_is_noop	ported	docstring	sealed_maintenance_on_a_surplus_day_is_an_empty_flow
P	test_gas_exchange.py	test_maintenance_closed_emits_single_pool_leg	engine	§5ae	-
P	test_gas_exchange.py	test_growth_resp_closed_is_noop	ported	docstring	sealed_growth_respiration_is_an_empty_round_trip
P	test_gas_exchange.py	test_sealed_conserves_oxygen_exactly	engine	§5ae	-
P	test_gas_exchange.py	test_sealed_co2_o2_anti_correlate_at_pq1	engine	§5ae	-
P	test_gas_exchange.py	test_sealed_exercises_both_gas_directions	owned	S6	sealed_chamber_runs_well_fed
P	test_gas_exchange.py	test_sealed_o2_stays_far_from_rationing	no-subject	§5al	-
P	test_gas_exchange.py	test_sealed_never_rations_with_o2_consumption	owned	S6	sealed_chamber_runs_well_fed
P	test_phenology.py	test_daily_thermal_time_cardinal_values	ported	docstring	thermal_time_is_the_degree_day_rate_capped_at_both_cardinals
P	test_phenology.py	test_daily_thermal_time_is_monotone_nondecreasing	ported	S6	thermal_time_is_the_degree_day_rate_capped_at_both_cardinals
P	test_phenology.py	test_daily_thermal_time_is_bounded_by_the_band	ported	S6	thermal_time_is_the_degree_day_rate_capped_at_both_cardinals
P	test_phenology.py	test_daily_thermal_time_rejects_inverted_band	decided-out	§5af	-
P	test_phenology.py	test_development_stage_cardinal_values	ported	docstring	development_stage_is_the_two_phase_tsum_ramp
P	test_phenology.py	test_development_stage_is_monotone_nondecreasing	ported	S6	development_stage_is_the_two_phase_tsum_ramp
P	test_phenology.py	test_development_stage_rejects_non_positive_sums	decided-out	§5af	-
P	test_phenology.py	test_aux_process_satisfies_protocol	compiler	§5af	-
P	test_phenology.py	test_aux_process_returns_increment_form	ported	docstring	thermal_time_aux_without_modifiers_is_the_plain_rate_times_dt
P	test_phenology.py	test_aux_process_reads_temperature_via_env	ported	S6	thermal_time_aux_without_modifiers_is_the_plain_rate_times_dt
P	test_phenology.py	test_constant_temperature_season_accumulates_to_rate_times_n_dt	engine	§5af	-
P	test_phenology.py	test_derived_dvs_tracks_the_accumulator	engine	§5af	-
P	test_phenology.py	test_phenology_params_file_exists	compiler	S6	-
P	test_phenology.py	test_load_phenology_params_matches_committed_values	ported	docstring	the_committed_phenology_block_is_the_cited_winter_europe_parameterization
P	test_phenology.py	test_phen_loader_round_trips_a_valid_file	folded	S6	the_committed_phenology_block_is_the_cited_winter_europe_parameterization
P	test_phenology.py	test_phen_loader_rejects_a_wrong_unit	ported	docstring	a_wrong_phenology_unit_is_rejected
P	test_phenology.py	test_phen_loader_rejects_inverted_cardinal_band	ported	docstring	an_inverted_phenology_cardinal_band_is_rejected
P	test_phenology.py	test_phen_loader_rejects_non_positive_sum	ported	docstring	a_non_positive_thermal_sum_is_rejected
P	test_phenology.py	test_phen_loader_rejects_a_missing_source	ported	docstring	a_phenology_entry_without_a_source_is_rejected
P	test_phenology.py	test_phen_loader_rejects_an_unknown_field	ported	docstring	an_unknown_phenology_field_is_rejected
P	test_phenology.py	test_vernalization_day_matches_hand_computed_literals	ported	docstring	vernalization_day_is_the_three_segment_cold_response
P	test_phenology.py	test_vernalization_day_reproduces_the_sources_own_worked_example	ported	docstring	vernalization_day_reproduces_the_sources_own_worked_example
P	test_phenology.py	test_vernalization_day_is_bounded_and_unimodal	ported	S6	vernalization_day_is_the_three_segment_cold_response
P	test_phenology.py	test_vernalization_day_rejects_ill_ordered_cardinals	ported	docstring	ill_ordered_vernalization_cardinals_are_rejected
P	test_phenology.py	test_vernalization_factor_is_qualitative_for_winter_europe_wheat	ported	docstring	vernalization_factor_arrests_a_qualitative_cultivar_and_saturates_at_one
P	test_phenology.py	test_vernalization_factor_saturates_at_one_and_stays_there	ported	S6	vernalization_factor_arrests_a_qualitative_cultivar_and_saturates_at_one
P	test_phenology.py	test_vernalization_factor_is_monotone_non_decreasing_in_cold	ported	S6	vernalization_factor_arrests_a_qualitative_cultivar_and_saturates_at_one
P	test_phenology.py	test_a_quantitative_cultivar_never_reaches_the_clamp	ported	docstring	vernalization_factor_arrests_a_qualitative_cultivar_and_saturates_at_one
P	test_phenology.py	test_vernalization_factor_rejects_bad_params	ported	docstring	a_bad_vernalization_sensitivity_or_saturation_is_rejected
P	test_phenology.py	test_photoperiod_factor_matches_hand_computed_literals	ported	docstring	photoperiod_factor_is_the_long_day_response_and_never_goes_negative
P	test_phenology.py	test_photoperiod_factor_clamps_at_zero_never_negative	ported	S6	photoperiod_factor_is_the_long_day_response_and_never_goes_negative
P	test_phenology.py	test_photoperiod_factor_is_monotone_non_decreasing_in_daylength	ported	S6	photoperiod_factor_is_the_long_day_response_and_never_goes_negative
P	test_phenology.py	test_photoperiod_factor_rejects_bad_params	ported	docstring	a_bad_photoperiod_pair_is_rejected
P	test_phenology.py	test_vernalization_has_memory_and_photoperiod_does_not	ported	docstring	vernalization_has_memory_and_photoperiod_does_not
P	test_phenology.py	test_vernalization_aux_satisfies_protocol	compiler	§5af	-
P	test_phenology.py	test_vernalization_aux_returns_increment_form	ported	docstring	vernalization_aux_accrues_verday_times_dt
P	test_phenology.py	test_thermal_time_aux_without_modifiers_is_the_plain_rate	ported	docstring	thermal_time_aux_without_modifiers_is_the_plain_rate_times_dt
P	test_phenology.py	test_thermal_time_aux_applies_both_modifiers_multiplicatively	ported	docstring	thermal_time_aux_multiplies_the_two_vegetative_modifiers
P	test_phenology.py	test_thermal_time_aux_arrests_completely_when_unvernalized	ported	docstring	thermal_time_aux_arrests_completely_when_unvernalized
P	test_phenology.py	test_thermal_time_modifiers_are_gated_off_at_and_after_anthesis	ported	docstring	the_vegetative_modifiers_are_gated_off_at_and_after_anthesis
P	test_phenology.py	test_committed_file_loads_the_cited_winter_europe_values	ported	docstring	the_committed_phenology_block_is_the_cited_winter_europe_parameterization
P	test_phenology.py	test_drought_development_factor_reproduces_the_sources_worked_examples	ported	S6	drought_development_factor_reproduces_the_sources_worked_examples
P	test_phenology.py	test_wsfd_is_exactly_one_when_unstressed_not_merely_close	ported	S6	wsfd_is_exactly_one_when_unstressed
P	test_phenology.py	test_wsfd_may_exceed_one_unlike_its_two_neighbours	ported	S6	wsfd_may_exceed_one_unlike_the_two_vegetative_modifiers
P	test_phenology.py	test_wsfd_arrests_development_at_wssd_minus_one_and_never_reverses	ported	S6	drought_development_factor_reproduces_the_sources_worked_examples
P	test_phenology.py	test_wsfd_is_monotone_increasing_as_water_runs_out	ported	docstring	wsfd_may_exceed_one_unlike_the_two_vegetative_modifiers
P	test_phenology.py	test_thermal_time_aux_without_drought_is_the_plain_rate	ported	docstring	the_wiring_declines_the_drought_modifier_when_no_wssd_is_cited,thermal_time_aux_without_a_cited_wssd_ignores_a_bone_dry_root_zone
P	test_phenology.py	test_thermal_time_aux_accelerates_under_drought_by_the_cited_factor	ported	S6	drought_acceleration_is_wired_into_the_accumulator_and_no_scenario_shows_it
P	test_phenology.py	test_thermal_time_aux_drought_is_NOT_gated_off_at_anthesis	ported	S6	wsfd_uses_wssg_and_is_not_gated_off_at_anthesis
P	test_phenology.py	test_thermal_time_drought_reads_the_same_ftsw_as_the_other_consumers	ported	S6	wsfd_uses_wssg_and_is_not_gated_off_at_anthesis
P	test_phenology.py	test_potato_declines_wssd_because_the_source_has_no_potato_row	open	§5af	-
P	test_phenology.py	test_the_wiring_declines_wssd_for_potato_not_just_the_scenario_field	ported	docstring	the_wiring_declines_the_drought_modifier_when_no_wssd_is_cited
P	test_transpiration.py	test_svp_and_slope_match_fao56_table	ported	docstring	saturation_vapour_pressure_and_its_slope_match_the_fao56_table
P	test_transpiration.py	test_slope_is_the_analytic_derivative_of_svp	ported	docstring	the_svp_slope_is_the_analytic_derivative_of_the_curve
P	test_transpiration.py	test_penman_monteith_pinned_value	ported	docstring	penman_monteith_is_the_hand_composed_combination_equation
P	test_transpiration.py	test_penman_monteith_zero_energy_zero_vpd_is_zero	ported	docstring	penman_monteith_is_zero_with_no_energy_and_no_vapour_deficit
P	test_transpiration.py	test_penman_monteith_clamps_negative_radiation_to_zero	ported	docstring	penman_monteith_clamps_negative_available_energy_and_no_weather_row_can_reach_it
P	test_transpiration.py	test_penman_monteith_rejects_non_positive_aerodynamic_resistance	ported	§5ag	a_non_positive_transpiration_resistance_is_rejected
P	test_transpiration.py	test_transpirable_capacity_is_the_column_arithmetic	ported	docstring	transpirable_capacity_is_the_column_arithmetic_and_agrees_with_captured_water
P	test_transpiration.py	test_transpirable_capacity_agrees_with_captured_water	ported	docstring	transpirable_capacity_is_the_column_arithmetic_and_agrees_with_captured_water
P	test_transpiration.py	test_fraction_transpirable_is_atsw_over_ttsw	ported	docstring	fraction_transpirable_is_atsw_over_ttsw_and_is_not_clamped_above_one
P	test_transpiration.py	test_fraction_transpirable_returns_zero_for_zero_capacity	ported	docstring	fraction_transpirable_is_atsw_over_ttsw_and_is_not_clamped_above_one
P	test_transpiration.py	test_water_stress_factor_cardinal_values	ported	docstring	water_stress_factor_is_the_wssg_ramp_with_a_cap_and_no_wilting_floor
P	test_transpiration.py	test_water_stress_factor_has_no_wilting_floor	ported	docstring	water_stress_factor_is_the_wssg_ramp_with_a_cap_and_no_wilting_floor
P	test_transpiration.py	test_water_stress_factor_rejects_non_positive_threshold	decided-out	§5ag	-
P	test_transpiration.py	test_soil_water_stress_composes_the_three	ported	docstring	soil_water_stress_composes_the_three_and_a_full_zone_is_unstressed_at_any_depth
P	test_transpiration.py	test_a_full_root_zone_is_unstressed_at_every_depth	ported	docstring	soil_water_stress_composes_the_three_and_a_full_zone_is_unstressed_at_any_depth
P	test_transpiration.py	test_transpiration_leg_is_pm_times_fwater_times_area	ported	docstring	the_transpiration_leg_is_potential_times_water_stress_times_area
P	test_transpiration.py	test_transpiration_is_water_balanced	ported	docstring	the_water_flows_are_dt_linear_and_balanced
P	test_transpiration.py	test_transpiration_shuts_off_at_an_empty_root_zone	ported	docstring	transpiration_shuts_off_exactly_at_an_empty_root_zone
P	test_transpiration.py	test_transpiration_scales_with_ground_area_under_the_extensive_transform	ported	docstring	transpiration_scales_with_the_plot_only_when_the_water_scales_with_it
P	test_transpiration.py	test_a_bigger_plot_on_the_same_water_is_drier	ported	docstring	transpiration_scales_with_the_plot_only_when_the_water_scales_with_it
P	test_transpiration.py	test_transpiration_scales_linearly_with_dt	ported	docstring	the_water_flows_are_dt_linear_and_balanced
P	test_transpiration.py	test_irrigation_leg_is_rate_times_area	ported	docstring	irrigation_takes_the_smaller_of_the_system_capacity_and_the_deficit
P	test_transpiration.py	test_irrigation_is_water_balanced	ported	docstring	the_water_flows_are_dt_linear_and_balanced
P	test_transpiration.py	test_transpiration_params_file_exists	folded	§5ag	the_committed_transpiration_resistances_are_the_provisional_literature_typical_pair
P	test_transpiration.py	test_load_transpiration_params_matches_committed_values	ported	docstring	the_committed_transpiration_resistances_are_the_provisional_literature_typical_pair
P	test_transpiration.py	test_transp_loader_round_trips_a_valid_file	folded	§5ag	the_committed_transpiration_resistances_are_the_provisional_literature_typical_pair
P	test_transpiration.py	test_transp_loader_rejects_a_wrong_unit	ported	docstring	a_malformed_transpiration_entry_is_rejected
P	test_transpiration.py	test_transp_loader_rejects_non_positive	ported	docstring	a_non_positive_transpiration_resistance_is_rejected
P	test_transpiration.py	test_transp_loader_rejects_a_missing_source	ported	docstring	a_malformed_transpiration_entry_is_rejected
P	test_transpiration.py	test_transp_loader_rejects_an_unknown_field	ported	docstring	a_malformed_transpiration_entry_is_rejected
P	test_transpiration.py	test_irrigation_stops_at_the_drained_upper_limit	ported	docstring	irrigation_stops_at_the_drained_upper_limit_and_a_zero_capacity_is_a_hard_off
P	test_transpiration.py	test_irrigation_takes_the_smaller_of_capacity_and_deficit	ported	docstring	irrigation_takes_the_smaller_of_the_system_capacity_and_the_deficit
P	test_transpiration.py	test_a_zero_capacity_is_still_a_hard_off	ported	docstring	irrigation_stops_at_the_drained_upper_limit_and_a_zero_capacity_is_a_hard_off
P	test_soil_layers.py	test_captured_water_is_the_column_arithmetic	ported	docstring	captured_water_is_the_column_arithmetic
P	test_soil_layers.py	test_both_stores_are_derived_from_geometry_not_chosen	ported	S6	transpirable_capacity_is_the_column_arithmetic_and_agrees_with_captured_water,captured_water_is_the_column_arithmetic
P	test_soil_layers.py	test_the_capture_is_clamped_to_the_donor	ported	S6	drainage_never_overdraws_its_donor,the_root_zone_capture_is_a_balanced_internal_transfer
P	test_soil_layers.py	test_the_capture_is_a_balanced_internal_transfer	ported	docstring	the_root_zone_capture_is_a_balanced_internal_transfer
P	test_soil_layers.py	test_capture_and_depth_use_the_same_gated_rate	ported	docstring	capture_scales_with_ground_area_at_its_call_sites
P	test_soil_layers.py	test_a_dry_subsoil_stops_root_extension	ported	docstring	a_dry_below_root_store_stops_extension_for_the_whole_season
P	test_soil_layers.py	test_a_shallow_soil_caps_rooting_before_the_crop_does	ported	S6	a_shallow_soil_caps_rooting_before_the_crop_does
P	test_soil_layers.py	test_the_rate_is_exactly_zero_with_nothing_below	folded	§5ag	a_dry_subsoil_stops_extension
P	test_soil_layers.py	test_the_resow_returns_the_abandoned_zones_water_so_there_is_no_ratchet	ported	docstring	the_resow_makes_a_cycle_and_not_a_ratchet_over_five_years
P	test_soil_layers.py	test_water_is_conserved_across_the_resow_transfer	ported	S6	the_resow_returns_the_abandoned_fraction_and_preserves_ftsw
P	test_soil_layers.py	test_reaching_the_subsoil_is_what_saves_the_deep_water_crop	ported	docstring	reaching_the_below_root_store_is_what_saves_the_deep_water_crop
P	test_soil_layers.py	test_the_deep_water_effect_is_water_and_not_the_nitrogen_gate	ported	docstring	the_clean_and_naive_deep_water_controls_are_not_interchangeable
P	test_soil_layers.py	test_drought_declares_a_stratified_profile_deliberately	folded	§5ag	a_dry_below_root_store_stops_extension_for_the_whole_season
P	test_soil_layers.py	test_every_scenarios_water_stores_are_geometric	open	S6	-
P	test_soil_layers.py	test_the_roster_this_covers_is_not_empty_and_includes_the_station	folded	§5ag	a_dry_below_root_store_stops_extension_for_the_whole_season
P	test_soil_layers.py	test_the_harvest_injection_keeps_depth_and_water_together	open	S6	-
P	test_water_cycle.py	test_condensation_flux_is_first_order_in_vapor	ported	docstring	the_two_cycle_flows_are_first_order_in_their_own_donor_pool
P	test_water_cycle.py	test_recycling_flux_is_first_order_in_condensate	ported	docstring	the_two_cycle_flows_are_first_order_in_their_own_donor_pool
P	test_water_cycle.py	test_fluxes_are_zero_at_empty_pools	ported	docstring	the_two_cycle_flows_are_first_order_in_their_own_donor_pool
P	test_water_cycle.py	test_condensation_transfers_vapor_to_condensate	ported	S6	the_two_cycle_flows_are_first_order_in_their_own_donor_pool
P	test_water_cycle.py	test_recycling_transfers_condensate_to_soil_water	ported	S6	the_two_cycle_flows_are_first_order_in_their_own_donor_pool
P	test_water_cycle.py	test_cycle_flows_balance_water_only	ported	S6	the_three_cycle_flows_carry_only_water_in_ring_order
P	test_water_cycle.py	test_cycle_flows_are_dt_linear	ported	docstring	the_two_cycle_flows_are_first_order_in_their_own_donor_pool
P	test_water_cycle.py	test_cycle_flows_self_limit_at_empty_pool	ported	S6	the_two_cycle_flows_are_first_order_in_their_own_donor_pool
P	test_water_cycle.py	test_loader_reads_committed_rates	ported	docstring	the_committed_water_cycle_rates_are_the_matched_design_pair
P	test_water_cycle.py	test_loader_rejects_negative_rate	ported	docstring	a_negative_decomposer_rate_is_rejected_and_a_zero_one_loads,a_negative_water_cycle_rate_is_rejected_but_a_zero_one_is_legal
P	test_water_cycle.py	test_loader_rejects_bad_unit	ported	docstring	a_wrong_decomposer_unit_is_rejected,a_wrong_water_cycle_unit_is_rejected
P	test_water_cycle.py	test_three_cycle_flows_carry_only_water_in_ring_order	ported	docstring	the_three_cycle_flows_carry_only_water_in_ring_order
P	test_water_cycle.py	test_sealed_closed_water_loop_is_conserved	ported	docstring	the_sealed_chamber_conserves_water_over_all_four_stores
P	test_water_cycle.py	test_sealed_water_cycle_is_active_and_distributes	ported	docstring	the_sealed_chamber_conserves_water_over_all_four_stores
